system:index,EXG,EXR,ExGR,GLI1,NGRDI,RI,VARI,b1,b2,b3,lat,lon,res_m,.geo
107,64.21906,-39.337803,103.55687,0.11966038,0.32439306,-0.32439306,1.2752541,166.57721,157.65388,84.51149,-0.9196329347556029,-48.59313797342772,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59313797342772,-0.9196329347556029]}"
108,62.01653,-36.548336,98.564865,0.1104545,0.30651978,-0.30651978,1.1627839,172.07887,161.76958,89.44374,-0.9196328920682822,-48.59307511402404,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59307511402404,-0.9196328920682822]}"
109,67.74549,-40.721367,108.46686,0.12768264,0.33303815,-0.33303815,1.2819631,164.69289,158.16243,83.886475,-0.9196328493798503,-48.59301225462327,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59301225462327,-0.9196328493798503]}"
110,74.51894,-48.258327,122.777275,0.15588394,0.3851481,-0.3851481,1.5611329,147.57971,145.93321,69.76778,-0.9196328066903049,-48.59294939522542,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59294939522542,-0.9196328066903049]}"
111,76.29702,-51.48181,127.77883,0.16118182,0.40396506,-0.40396506,1.7207955,146.81049,144.92705,66.7466,-0.919632763999648,-48.592886535830495,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.592886535830495,-0.919632763999648]}"
112,67.18173,-45.542736,112.724464,0.14668857,0.38184577,-0.38184577,1.5437936,142.83893,138.04788,66.0751,-0.9196327213078791,-48.59282367643849,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59282367643849,-0.9196327213078791]}"
113,63.975277,-42.931942,106.90722,0.13322504,0.35859123,-0.35859123,1.5552093,150.34279,142.84074,71.363434,-0.9196326786149979,-48.59276081704939,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59276081704939,-0.9196326786149979]}"
114,63.445816,-41.38024,104.82606,0.114791855,0.3243155,-0.3243155,1.2774132,170.41527,158.90292,83.94478,-0.9196326359210042,-48.59269795766322,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59269795766322,-0.9196326359210042]}"
115,68.547646,-44.37364,112.92129,0.15973347,0.38268188,-0.38268188,1.3259221,133.18597,132.2519,62.770195,-0.9196325932258981,-48.59263509827997,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59263509827997,-0.9196325932258981]}"
116,73.58766,-37.373066,110.960724,0.26193818,0.43212605,-0.43212605,0.96447957,81.35882,99.751114,44.555748,-0.9196325505296804,-48.59257223889964,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59257223889964,-0.9196325505296804]}"
117,65.66566,-36.500675,102.166336,0.12046765,0.31058082,-0.31058082,1.0727412,166.41356,160.2279,88.37659,-0.9196962949181616,-48.59326364983807,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59326364983807,-0.9196962949181616]}"
118,68.51697,-41.34348,109.86045,0.14690839,0.34969875,-0.34969875,1.180578,138.07976,137.71774,68.83876,-0.9196962522301283,-48.59320079042744,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59320079042744,-0.9196962522301283]}"
119,70.65315,-41.86816,112.52131,0.1448189,0.34823295,-0.34823295,1.1913531,147.91554,146.73778,74.906876,-0.9196962095409827,-48.59313793101972,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59313793101972,-0.9196962095409827]}"
120,70.790955,-43.59319,114.38415,0.13817991,0.34795585,-0.34795585,1.2982764,156.93755,152.90373,78.07896,-0.9196961668507246,-48.59307507161493,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59307507161493,-0.9196961668507246]}"
121,77.14987,-50.876476,128.02635,0.1626746,0.39775118,-0.39775118,1.5579764,146.23389,145.47821,67.57267,-0.9196961241593548,-48.59301221221307,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59301221221307,-0.9196961241593548]}"
122,78.38073,-50.825565,129.2063,0.1614081,0.39301077,-0.39301077,1.524265,149.121,148.70937,69.91699,-0.9196960814668724,-48.59294935281412,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59294935281412,-0.9196960814668724]}"
123,73.66717,-48.296146,121.96332,0.15056577,0.38148877,-0.38148877,1.551704,152.66809,149.20734,72.07942,-0.9196960387732774,-48.59288649341807,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59288649341807,-0.9196960387732774]}"
124,69.358086,-45.85651,115.2146,0.15185478,0.3807642,-0.3807642,1.5097194,141.5607,138.5721,66.225426,-0.9196959960785701,-48.59282363402496,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59282363402496,-0.9196959960785701]}"
125,62.446934,-41.222736,103.66967,0.13225798,0.35137925,-0.35137925,1.3249105,146.72331,139.78644,70.40265,-0.9196959533827512,-48.59276077463477,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59276077463477,-0.9196959533827512]}"
126,57.55795,-38.361156,95.919106,0.11195567,0.3270337,-0.3270337,1.3680128,164.44807,151.3596,80.71317,-0.9196959106858194,-48.592697915247484,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.592697915247484,-0.9196959106858194]}"
127,64.42505,-42.077835,106.502884,0.13122304,0.34672627,-0.34672627,1.2675713,155.50264,147.6783,75.4289,-0.9196958679877758,-48.592635055863134,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.592635055863134,-0.9196958679877758]}"
128,96.714516,-67.034775,163.7493,0.24527021,0.51988554,-0.51988554,1.7345082,114.504684,127.04006,42.860916,-0.919695825288619,-48.59257219648169,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59257219648169,-0.919695825288619]}"
129,65.975174,-24.903597,90.87877,0.12380272,0.2639876,-0.2639876,0.7399018,152.09274,155.77304,93.47818,-0.9197595697093922,-48.593263607429364,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.593263607429364,-0.9197595697093922]}"
130,70.98481,-39.400894,110.385704,0.13272709,0.32347822,-0.32347822,1.0863435,160.91496,158.4771,85.054436,-0.9197595270184211,-48.59320074801763,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59320074801763,-0.9197595270184211]}"
131,74.48948,-44.53088,119.020355,0.15384173,0.36057907,-0.36057907,1.225071,144.65804,145.7087,72.26986,-0.9197594843263384,-48.593137888608815,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.593137888608815,-0.9197594843263384]}"
132,74.38039,-46.76148,121.14187,0.15176882,0.36933738,-0.36933738,1.3367386,148.49164,147.36632,71.860596,-0.9197594416331427,-48.593075029202915,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.593075029202915,-0.9197594416331427]}"
133,69.94561,-44.659935,114.605545,0.14316276,0.3660559,-0.3660559,1.4970492,151.27095,147.24625,73.27593,-0.919759398938835,-48.59301216979994,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59301216979994,-0.919759398938835]}"
134,65.62851,-42.773254,108.401764,0.13543612,0.36042154,-0.36042154,1.4913023,150.89853,144.647,72.76696,-0.9197593562434149,-48.59294931039988,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59294931039988,-0.9197593562434149]}"
135,54.667065,-34.19778,88.864845,0.105923265,0.31460175,-0.31460175,1.4237721,162.59332,149.98154,82.70268,-0.9197593135468822,-48.592886451002734,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.592886451002734,-0.9197593135468822]}"
136,57.7335,-37.720474,95.45397,0.114155166,0.33134562,-0.33134562,1.5193568,160.12157,148.48701,79.11896,-0.9197592708492375,-48.592823591608514,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.592823591608514,-0.9197592708492375]}"
137,62.179035,-41.457306,103.63634,0.12743898,0.34752658,-0.34752658,1.3998183,152.05533,143.59488,72.955414,-0.9197592281504802,-48.59276073221722,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59276073221722,-0.9197592281504802]}"
138,68.94338,-48.67448,117.61787,0.15168554,0.3976749,-0.3976749,1.7073191,144.99556,139.35558,64.77221,-0.9197591854506104,-48.59269787282883,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59269787282883,-0.9197591854506104]}"
139,76.92626,-55.824554,132.75082,0.1811393,0.4527579,-0.4527579,1.9108123,137.09082,135.44409,56.871094,-0.9197591427496287,-48.59263501344338,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59263501344338,-0.9197591427496287]}"
140,90.90837,-66.86059,157.76897,0.25006506,0.56015164,-0.56015164,2.1184134,110.13805,119.22467,37.402912,-0.9197591000475341,-48.59257215406084,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59257215406084,-0.9197591000475341]}"
141,120.49201,-79.020355,199.51237,0.3183603,0.59013754,-0.59013754,1.6314427,99.75561,127.4035,34.559395,-0.9197590573443274,-48.592509294681214,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.592509294681214,-0.9197590573443274]}"
142,55.41926,-13.838454,69.25771,0.11082296,0.22531278,-0.22531278,0.58046854,134.93236,140.36324,90.37484,-0.9198228445005977,-48.59326356501773,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59326356501773,-0.9198228445005977]}"
143,62.783195,-29.436039,92.21924,0.11657277,0.2874186,-0.2874186,0.96718854,160.81342,157.55511,91.51363,-0.9198228018066898,-48.593200705604886,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.593200705604886,-0.9198228018066898]}"
144,74.6669,-43.060135,117.727036,0.1467916,0.34751967,-0.34751967,1.1759671,153.14536,153.26501,78.71777,-0.9198227591116694,-48.593137846194985,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.593137846194985,-0.9198227591116694]}"
145,76.051605,-46.54993,122.60153,0.15395111,0.36844563,-0.36844563,1.3001279,150.97131,150.71231,74.4017,-0.9198227164155366,-48.59307498678796,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59307498678796,-0.9198227164155366]}"
146,75.5155,-47.914597,123.4301,0.15089458,0.37425047,-0.37425047,1.4632479,153.52695,151.5249,74.00736,-0.9198226737182909,-48.593012127383886,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.593012127383886,-0.9198226737182909]}"
147,63.25102,-39.092106,102.343124,0.12497884,0.33650053,-0.33650053,1.3426386,157.89091,150.28145,79.42096,-0.9198226310199332,-48.592949267982725,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.592949267982725,-0.9198226310199332]}"
148,63.804424,-40.369347,104.17377,0.13627712,0.35953704,-0.35953704,1.3866416,149.9435,143.82097,73.89401,-0.9198225883204628,-48.592886408584484,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.592886408584484,-0.9198225883204628]}"
149,81.85207,-59.54789,141.39996,0.18639907,0.46297264,-0.46297264,1.9326115,139.32153,138.94176,56.709904,-0.9198225456198799,-48.592823549189156,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.592823549189156,-0.9198225456198799]}"
150,96.55531,-75.438065,171.99338,0.22722945,0.5533553,-0.5533553,2.5364995,131.70174,135.62323,42.989403,-0.9198225029181847,-48.59276068979675,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59276068979675,-0.9198225029181847]}"
151,100.2822,-79.08766,179.36987,0.23714899,0.57366127,-0.57366127,2.6720092,129.43306,134.72984,39.744415,-0.9198224602153771,-48.59269783040727,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59269783040727,-0.9198224602153771]}"
152,101.19481,-77.94174,179.13655,0.24105133,0.56992453,-0.56992453,2.5075603,127.77798,134.78897,40.60517,-0.9198224175114571,-48.5926349710207,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.5926349710207,-0.9198224175114571]}"
153,100.475,-76.89198,177.36699,0.24608678,0.57257473,-0.57257473,2.410524,123.96083,131.84343,39.251034,-0.9198223748064245,-48.59257211163705,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59257211163705,-0.9198223748064245]}"
154,110.94508,-83.19417,194.13925,0.26841742,0.59814894,-0.59814894,2.3676255,121.33083,134.44006,36.604214,-0.9198223321002797,-48.59250925225631,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59250925225631,-0.9198223321002797]}"
155,46.705788,-15.189188,61.894974,0.09254555,0.2286862,-0.2286862,0.6676539,139.96663,136.75122,86.83002,-0.9198860765949344,-48.59320066318924,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59320066318924,-0.9198860765949344]}"
156,67.06052,-36.46282,103.52334,0.13337892,0.31934285,-0.31934285,1.0514247,149.46515,148.15173,79.777794,-0.9198860338969761,-48.59313780377822,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59313780377822,-0.9198860338969761]}"
157,85.77535,-54.797802,140.57315,0.18766683,0.4229299,-0.4229299,1.4386805,140.08952,145.22946,64.59404,-0.9198859911979057,-48.59307494437011,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59307494437011,-0.9198859911979057]}"
158,101.782745,-69.823875,171.60663,0.2166412,0.48524925,-0.48524925,1.7550298,142.28993,151.04326,58.013847,-0.9198859484977226,-48.593012084964926,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.593012084964926,-0.9198859484977226]}"
159,102.4848,-75.10289,177.58769,0.2329368,0.53319645,-0.53319645,2.0375907,132.3086,140.89325,46.993114,-0.919885905796427,-48.592949225562656,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.592949225562656,-0.919885905796427]}"
160,105.250824,-79.871475,185.1223,0.24077927,0.56059766,-0.56059766,2.3192005,130.47903,138.97241,42.21495,-0.9198858630940188,-48.592886366163306,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.592886366163306,-0.9198858630940188]}"
161,108.19723,-83.12378,191.32101,0.24175562,0.5693459,-0.5693459,2.4355092,134.42194,142.52391,42.428665,-0.9198858203904982,-48.59282350676687,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59282350676687,-0.9198858203904982]}"
162,106.4693,-83.86709,190.33638,0.23599494,0.5720076,-0.5720076,2.574447,137.38786,143.07385,42.290546,-0.9198857776858651,-48.59276064737337,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59276064737337,-0.9198857776858651]}"
163,103.41065,-83.302025,186.71268,0.22671884,0.5670658,-0.5670658,2.8461118,141.05527,143.86125,43.256596,-0.9198857349801193,-48.592697787982765,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.592697787982765,-0.9198857349801193]}"
164,102.01028,-80.65951,182.66978,0.22601943,0.5576767,-0.5576767,2.7618704,139.32092,142.8912,44.451214,-0.9198856922732612,-48.5926349285951,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.5926349285951,-0.9198856922732612]}"
165,103.82025,-80.718994,184.53925,0.24742863,0.5859706,-0.5859706,2.5965064,128.49715,135.84743,39.37745,-0.9198856495652908,-48.59257206921035,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59257206921035,-0.9198856495652908]}"
166,116.120834,-86.544304,202.66513,0.26898792,0.5971228,-0.5971228,2.3133068,126.40699,140.55258,38.577343,-0.9198856068562073,-48.59250920982851,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59250920982851,-0.9198856068562073]}"
167,105.9872,-73.241264,179.22845,0.33153757,0.6412792,-0.6412792,1.9868546,86.02613,108.65411,25.294895,-0.9198855641460115,-48.5924463504496,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.5924463504496,-0.9198855641460115]}"
168,65.51865,-26.496162,92.01481,0.16778289,0.30116048,-0.30116048,0.7100078,100.13619,114.12257,62.590286,-0.9199493513831543,-48.59320062077067,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59320062077067,-0.9199493513831543]}"
169,133.41295,-88.818214,222.23116,0.2784119,0.54991156,-0.54991156,1.6331781,133.0305,157.89035,49.337242,-0.9199493086822583,-48.59313776135855,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59313776135855,-0.9199493086822583]}"
170,129.65564,-87.356445,217.01208,0.28562853,0.5683187,-0.5683187,1.716561,125.22988,149.71294,44.540356,-0.9199492659802501,-48.59307490194933,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59307490194933,-0.9199492659802501]}"
171,120.58645,-85.11513,205.70158,0.2745118,0.57547617,-0.57547617,1.909172,124.672325,143.47064,41.68251,-0.9199492232771296,-48.59301204254304,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59301204254304,-0.9199492232771296]}"
172,119.421005,-87.41787,206.83888,0.26358235,0.578481,-0.578481,2.099483,131.54062,146.62689,42.29216,-0.9199491805728963,-48.59294918313967,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59294918313967,-0.9199491805728963]}"
173,114.94111,-86.07939,201.02051,0.2632837,0.591471,-0.591471,2.301012,128.5046,141.52477,39.60384,-0.9199491378675503,-48.59288632373921,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59288632373921,-0.9199491378675503]}"
174,110.1516,-83.79156,193.94316,0.2555371,0.5877876,-0.5877876,2.4322636,127.814186,138.53365,39.101486,-0.9199490951610919,-48.59282346434167,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59282346434167,-0.9199490951610919]}"
175,108.17322,-83.3695,191.54271,0.24149926,0.56985253,-0.56985253,2.4735432,134.92047,142.75648,42.41928,-0.9199490524535207,-48.59276060494707,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59276060494707,-0.9199490524535207]}"
176,112.663124,-87.10392,199.76704,0.25773984,0.6001616,-0.6001616,2.644346,132.29745,142.13382,39.307076,-0.9199490097448371,-48.59269774555536,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59269774555536,-0.9199490097448371]}"
177,108.54883,-85.05166,193.6005,0.24960399,0.59503776,-0.59503776,2.738302,132.81009,140.47267,39.586437,-0.9199489670350407,-48.59263488616659,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59263488616659,-0.9199489670350407]}"
178,99.613525,-78.96943,178.58295,0.23522232,0.5740084,-0.5740084,2.808925,132.02109,136.28836,40.942093,-0.9199489243241323,-48.59257202678073,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59257202678073,-0.9199489243241323]}"
179,100.41198,-76.57151,176.98349,0.24326056,0.5688125,-0.5688125,2.4690552,125.72261,133.34273,40.550873,-0.9199488816121102,-48.5925091673978,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.5925091673978,-0.9199488816121102]}"
180,94.030975,-67.19797,161.22894,0.27285433,0.5783328,-0.5783328,2.0361974,100.150795,113.69806,33.214355,-0.9199488388989762,-48.59244630801777,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59244630801777,-0.9199488388989762]}"
181,66.151405,-20.058397,86.2098,0.1656651,0.27629304,-0.27629304,0.585645,109.19732,125.238785,75.12885,-0.920012626171349,-48.5932005783492,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.5932005783492,-0.920012626171349]}"
182,140.0663,-86.975296,227.0416,0.31125548,0.55841976,-0.55841976,1.4208333,118.13336,152.50235,46.805042,-0.9200125834675164,-48.59313771893596,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59313771893596,-0.9200125834675164]}"
183,125.446075,-91.09139,216.53748,0.26821283,0.57923955,-0.57923955,2.1305778,136.05133,152.78055,44.063675,-0.9200125407625708,-48.59307485952563,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59307485952563,-0.9200125407625708]}"
184,107.03846,-77.76956,184.80803,0.23670731,0.53033626,-0.53033626,1.9328722,133.42055,143.81836,47.17771,-0.9200124980565126,-48.593012000118236,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.593012000118236,-0.9200124980565126]}"
185,109.55123,-79.796165,189.3474,0.2536614,0.5599504,-0.5599504,2.0330648,125.81713,138.73308,42.097794,-0.9200124553493414,-48.59294914071376,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59294914071376,-0.9200124553493414]}"
186,112.25927,-84.05088,196.31015,0.2518254,0.57280016,-0.57280016,2.2580903,132.06847,143.33774,42.34776,-0.9200124126410576,-48.5928862813122,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.5928862813122,-0.9200124126410576]}"
187,110.10004,-83.22189,193.32193,0.24878554,0.5736597,-0.5736597,2.3701806,131.69568,141.82895,41.862183,-0.9200123699316611,-48.59282342191355,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59282342191355,-0.9200123699316611]}"
188,114.81026,-87.83953,202.6498,0.250226,0.58298796,-0.58298796,2.5499349,137.52399,147.46024,42.586216,-0.920012327221152,-48.59276056251783,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59276056251783,-0.920012327221152]}"
189,106.62275,-85.33557,191.95833,0.23806156,0.5858102,-0.5858102,2.9875655,139.11844,143.72339,41.705578,-0.9200122845095305,-48.59269770312503,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59269770312503,-0.9200122845095305]}"
190,99.149536,-79.675766,178.8253,0.21956742,0.55370086,-0.55370086,2.8642595,141.04735,142.55548,44.914085,-0.9200122417967959,-48.59263484373514,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59263484373514,-0.9200122417967959]}"
191,109.68473,-85.481476,195.1662,0.23683976,0.56840736,-0.56840736,2.5271175,140.83911,147.36217,44.200493,-0.9200121990829491,-48.59257198434819,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59257198434819,-0.9200121990829491]}"
192,107.74257,-84.41551,192.15808,0.23937811,0.5749168,-0.5749168,2.6292148,136.88051,143.36488,42.106697,-0.9200121563679893,-48.592509124964145,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.592509124964145,-0.9200121563679893]}"
193,99.68219,-77.89676,177.57895,0.2448627,0.5800722,-0.5800722,2.5285525,123.13607,130.02711,37.23597,-0.9200121136519167,-48.59244626558303,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59244626558303,-0.9200121136519167]}"
194,121.226685,-63.1225,184.34918,0.3038432,0.47927237,-0.47927237,1.0156995,99.871124,136.89691,52.696003,-0.9200758582527493,-48.593137676510445,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.593137676510445,-0.9200758582527493]}"
195,137.99013,-91.076546,229.06668,0.30606803,0.5851196,-0.5851196,1.6893194,121.51665,151.24052,42.974266,-0.9200758155448661,-48.59307481709901,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59307481709901,-0.9200758155448661]}"
196,117.7831,-83.537895,201.32098,0.27332282,0.5769779,-0.5769779,1.9770912,122.80062,140.71072,40.837738,-0.9200757728358702,-48.59301195769052,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59301195769052,-0.9200757728358702]}"
197,125.75706,-85.74652,211.50359,0.28869092,0.5792913,-0.5792913,1.7898046,121.12912,144.38562,41.885075,-0.9200757301257612,-48.592949098284926,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.592949098284926,-0.9200757301257612]}"
198,131.88857,-89.17013,221.05869,0.28440264,0.568056,-0.568056,1.7286092,129.1154,153.46411,45.924274,-0.9200756874145396,-48.592886238882265,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.592886238882265,-0.9200756874145396]}"
199,110.13013,-80.5086,190.63872,0.25374365,0.56746197,-0.56746197,2.1622176,128.7737,141.08708,43.270344,-0.9200756447022057,-48.59282337948252,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59282337948252,-0.9200756447022057]}"
200,108.15724,-81.21944,189.37668,0.23445085,0.5492606,-0.5492606,2.2802126,138.714,146.88905,46.90687,-0.9200756019887587,-48.5927605200857,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.5927605200857,-0.9200756019887587]}"
201,106.37965,-84.0864,190.46605,0.23103844,0.56494325,-0.56494325,2.717698,140.20146,145.07063,43.560165,-0.9200755592741988,-48.59269766069179,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59269766069179,-0.9200755592741988]}"
202,101.67561,-82.099174,183.7748,0.2222963,0.5584637,-0.5584637,2.7977495,141.02115,143.1535,43.610226,-0.9200755165585266,-48.59263480130078,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59263480130078,-0.9200755165585266]}"
203,111.19676,-85.31046,196.50722,0.24631059,0.5777683,-0.5777683,2.5263815,135.95367,144.8334,42.51639,-0.9200754738417413,-48.59257194191272,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59257194191272,-0.9200754738417413]}"
204,108.224396,-82.97247,191.19687,0.25528815,0.59256804,-0.59256804,2.5373597,128.22131,137.8064,39.16709,-0.9200754311238432,-48.592509082527584,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.592509082527584,-0.9200754311238432]}"
205,105.00427,-79.432274,184.43655,0.24773291,0.5720875,-0.5720875,2.3455088,127.16082,136.4438,40.722523,-0.9200753884048326,-48.59244622314536,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59244622314536,-0.9200753884048326]}"
206,110.914406,-79.069374,189.98378,0.29119352,0.6045916,-0.6045916,1.9888335,108.24747,126.5318,33.901733,-0.920075345684709,-48.592383363766054,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.592383363766054,-0.920075345684709]}"
207,88.815834,-38.516247,127.332085,0.20948707,0.3611632,-0.3611632,0.8379692,116.830986,138.5496,71.45241,-0.9201391330379577,-48.593137634082005,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.593137634082005,-0.9201391330379577]}"
208,131.45499,-87.94113,219.39612,0.29766563,0.580071,-0.580071,1.7170502,120.40206,147.03264,42.20822,-0.9201390903271373,-48.59307477466948,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59307477466948,-0.9201390903271373]}"
209,126.976364,-91.32195,218.29831,0.28681305,0.6050899,-0.6050899,2.070392,125.54212,145.66885,38.819214,-0.9201390476152039,-48.59301191525988,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59301191525988,-0.9201390476152039]}"
210,128.76721,-91.489655,220.25688,0.29139152,0.60494363,-0.60494363,2.0152807,124.41448,146.0915,39.001324,-0.9201390049021569,-48.59294905585318,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59294905585318,-0.9201390049021569]}"
211,116.96952,-85.67648,202.646,0.2623961,0.5771124,-0.5771124,2.1230805,129.65749,144.22296,41.818913,-0.9201389621879977,-48.59288619644941,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59288619644941,-0.9201389621879977]}"
212,107.623886,-81.91483,189.53873,0.23367012,0.55012524,-0.55012524,2.2882953,138.31602,145.77835,45.6168,-0.920138919472726,-48.592823337048564,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.592823337048564,-0.920138919472726]}"
213,108.55036,-82.52324,191.0736,0.24351242,0.56673735,-0.56673735,2.329071,133.17654,142.16357,42.600235,-0.920138876756341,-48.59276047765063,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59276047765063,-0.920138876756341]}"
214,115.00316,-85.0775,200.08066,0.26403373,0.58724886,-0.58724886,2.2747512,128.2699,141.9471,40.621147,-0.9201388340388432,-48.59269761825561,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59269761825561,-0.9201388340388432]}"
