system:index,EXG,EXR,ExGR,GLI1,NDVI,NGRDI,RI,VARI,lat,lon,res_m,.geo
107,188.0,371.0,-183.0,0.06901615269125692,0.56303924,-0.037673496,0.037673496,-0.05533980577151475,-0.9200095982310079,-48.592793242698306,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.592793242698306,-0.9200095982310079]}"
108,157.0,382.79999999999995,-225.79999999999995,0.05958254267188519,0.56482524,-0.050340135,0.050340135,-0.07377866393441808,-0.9200095982310079,-48.59270341116989,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59270341116989,-0.9200095982310079]}"
109,171.0,364.0,-193.0,0.06504374284326979,0.5784803,-0.04109589,0.04109589,-0.06054490407614036,-0.9200095982310079,-48.59261357964148,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59261357964148,-0.9200095982310079]}"
110,253.0,260.79999999999995,-7.7999999999999545,0.10027744744340966,0.61534125,0.008720931,-0.008720931,0.013001083409532955,-0.9200095982310079,-48.59252374811307,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59252374811307,-0.9200095982310079]}"
111,191.0,149.5999999999999,41.40000000000009,0.10558319507706843,0.6916944,0.0373444,-0.0373444,0.05815831977680401,-0.9200095982310079,-48.59243391658466,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59243391658466,-0.9200095982310079]}"
112,56.0,451.1999999999998,-395.1999999999998,0.01736972704175877,0.5062534,-0.050925925,0.050925925,-0.08365019003455304,-0.919919766702596,-48.593242400340365,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.593242400340365,-0.919919766702596]}"
113,353.0,218.19999999999993,134.79999999999995,0.13295668544898054,0.6479553,0.04083045,-0.04083045,0.05977710226972938,-0.919919766702596,-48.59315256881195,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59315256881195,-0.919919766702596]}"
114,425.0,143.79999999999995,281.20000000000005,0.16738873565679846,0.66489923,0.0793882,-0.0793882,0.11497890283230074,-0.919919766702596,-48.59306273728354,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59306273728354,-0.919919766702596]}"
115,340.0,208.5999999999999,131.4000000000001,0.13513513508142483,0.64407235,0.040058266,-0.040058266,0.05826271180268781,-0.919919766702596,-48.59297290575513,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59297290575513,-0.919919766702596]}"
116,248.0,287.4,-39.399999999999864,0.09702660403089726,0.60492444,-0.0035536604,0.0035536604,-0.005213764332415261,-0.919919766702596,-48.59288307422672,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59288307422672,-0.919919766702596]}"
117,227.0,293.19999999999993,-66.20000000000005,0.08849902530662807,0.5988669,-0.0071123755,0.0071123755,-0.010582010570812688,-0.919919766702596,-48.592793242698306,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.592793242698306,-0.919919766702596]}"
118,232.0,305.79999999999995,-73.79999999999995,0.09062499996459962,0.5993294,-0.013427562,0.013427562,-0.019628099153276755,-0.919919766702596,-48.59270341116989,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59270341116989,-0.919919766702596]}"
119,227.0,285.5999999999999,-58.59999999999991,0.09120128562024858,0.6088561,-0.0073099416,0.0073099416,-0.010799136057452337,-0.919919766702596,-48.59261357964148,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59261357964148,-0.919919766702596]}"
120,280.0,207.5999999999999,72.40000000000009,0.11217948713454348,0.6518919,0.037369207,-0.037369207,0.05720823792081437,-0.919919766702596,-48.59252374811307,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59252374811307,-0.919919766702596]}"
121,347.0,-9.800000000000068,356.80000000000007,0.191818684249962,0.77283657,0.17557251,-0.17557251,0.2854609924016649,-0.919919766702596,-48.59243391658466,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59243391658466,-0.919919766702596]}"
122,254.0,345.1999999999998,-91.19999999999982,0.0830608240408565,0.5675955,-0.006002401,0.006002401,-0.00907441015510489,-0.919829935174184,-48.593242400340365,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.593242400340365,-0.919829935174184]}"
123,377.0,182.79999999999995,194.20000000000005,0.1419962334681747,0.65467626,0.06013986,-0.06013986,0.08930425743582113,-0.919829935174184,-48.59315256881195,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59315256881195,-0.919829935174184]}"
124,390.0,180.39999999999998,209.60000000000014,0.1539068665533122,0.6558287,0.05788712,-0.05788712,0.08324661801951444,-0.919829935174184,-48.59306273728354,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59306273728354,-0.919829935174184]}"
125,370.0,192.39999999999998,177.60000000000014,0.14601420673006543,0.64482945,0.05065123,-0.05065123,0.07322175724558394,-0.919829935174184,-48.59297290575513,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59297290575513,-0.919829935174184]}"
126,297.0,255.19999999999993,41.799999999999955,0.11587982828096768,0.617866,0.015625,-0.015625,0.02272727270379414,-0.919829935174184,-48.59288307422672,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59288307422672,-0.919829935174184]}"
127,259.0,294.5999999999999,-35.59999999999991,0.10339321353157956,0.60823596,-0.009318996,0.009318996,-0.013319672117500335,-0.919829935174184,-48.592793242698306,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.592793242698306,-0.919829935174184]}"
128,291.0,245.9999999999999,45.0,0.11488353726218574,0.619474,0.01875902,-0.01875902,0.027513227484112987,-0.919829935174184,-48.59270341116989,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59270341116989,-0.919829935174184]}"
129,350.0,160.0,190.0,0.14767932483220284,0.6511628,0.0625,-0.0625,0.09195402288281147,-0.919829935174184,-48.59261357964148,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59261357964148,-0.919829935174184]}"
130,322.0,74.0,248.0,0.15768854056920248,0.71717775,0.10881801,-0.10881801,0.1703377383695481,-0.919829935174184,-48.59252374811307,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59252374811307,-0.919829935174184]}"
131,273.0,281.4,-8.399999999999864,0.10129870126111366,0.61956805,0.007467753,-0.007467753,0.011077542788441547,-0.9197401036457721,-48.593242400340365,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.593242400340365,-0.9197401036457721]}"
132,319.0,207.9999999999999,111.0,0.12816392120202333,0.6520343,0.03846154,-0.03846154,0.05670665206466014,-0.9197401036457721,-48.59315256881195,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59315256881195,-0.9197401036457721]}"
133,215.0,257.4,-42.399999999999864,0.0875050874694729,0.63691294,0.005267118,-0.005267118,0.008055235894067623,-0.9197401036457721,-48.59306273728354,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59306273728354,-0.9197401036457721]}"
134,301.0,238.79999999999995,62.200000000000045,0.12006382125246756,0.63298744,0.02183406,-0.02183406,0.03181336157814066,-0.9197401036457721,-48.59297290575513,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59297290575513,-0.9197401036457721]}"
135,392.0,190.5999999999999,201.4000000000001,0.1512345678428879,0.641383,0.054416962,-0.054416962,0.07825203244080078,-0.9197401036457721,-48.59288307422672,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59288307422672,-0.9197401036457721]}"
136,271.0,250.5999999999999,20.40000000000009,0.10715697900072876,0.63147897,0.015228426,-0.015228426,0.02260495153648552,-0.9197401036457721,-48.592793242698306,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.592793242698306,-0.9197401036457721]}"
137,230.0,279.9999999999999,-50.0,0.08949416338930188,0.6195652,0.0,0.0,0.0,-0.9197401036457721,-48.59270341116989,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59270341116989,-0.9197401036457721]}"
138,243.0,200.79999999999995,42.200000000000045,0.10980569357894004,0.65024036,0.026755853,-0.026755853,0.04035308948253078,-0.9197401036457721,-48.59261357964148,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59261357964148,-0.9197401036457721]}"
139,120.0,78.39999999999998,41.60000000000002,0.08620689648979389,0.78076667,0.07386363,-0.07386363,0.13197969509649823,-0.9197401036457721,-48.59252374811307,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59252374811307,-0.9197401036457721]}"
140,217.0,367.0,-150.0,0.07255098626795353,0.57774967,-0.020158827,0.020158827,-0.030414746515746775,-0.9196502721173602,-48.59333223186878,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59333223186878,-0.9196502721173602]}"
141,310.0,235.39999999999998,74.60000000000014,0.1196911196449069,0.64064956,0.027639972,-0.027639972,0.040752351054595244,-0.9196502721173602,-48.593242400340365,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.593242400340365,-0.9196502721173602]}"
142,272.0,245.5999999999999,26.40000000000009,0.11038961034480942,0.6416622,0.014836796,-0.014836796,0.021834061111534867,-0.9196502721173602,-48.59315256881195,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59315256881195,-0.9196502721173602]}"
143,213.0,271.79999999999995,-58.799999999999955,0.08747433261294689,0.6270618,-0.0037622273,0.0037622273,-0.0056497175077404324,-0.9196502721173602,-48.59306273728354,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59306273728354,-0.9196502721173602]}"
144,225.0,276.5999999999999,-51.59999999999991,0.09316770182477528,0.6296706,-0.006772009,0.006772009,-0.009966777397600468,-0.9196502721173602,-48.59297290575513,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59297290575513,-0.9196502721173602]}"
145,358.0,170.0,188.0,0.14708299090095195,0.6655879,0.059180576,-0.059180576,0.08666666657037037,-0.9196502721173602,-48.59288307422672,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59288307422672,-0.9196502721173602]}"
146,308.0,203.19999999999993,104.79999999999995,0.12561174546263795,0.66332453,0.039156627,-0.039156627,0.05816554803337187,-0.9196502721173602,-48.592793242698306,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.592793242698306,-0.9196502721173602]}"
147,393.0,105.79999999999995,287.20000000000005,0.16659601519008224,0.6835054,0.09641434,-0.09641434,0.14421930852894005,-0.9196502721173602,-48.59270341116989,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59270341116989,-0.9196502721173602]}"
148,313.0,28.799999999999955,284.20000000000005,0.18912386695521216,0.7319885,0.1388889,-0.1388889,0.21238938015506303,-0.9196502721173602,-48.59261357964148,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59261357964148,-0.9196502721173602]}"
149,201.0,307.79999999999995,-106.79999999999995,0.07616521406738719,0.6174691,-0.011830201,0.011830201,-0.017989417970381567,-0.9195604405889481,-48.59333223186878,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59333223186878,-0.9195604405889481]}"
150,274.0,216.39999999999998,57.600000000000136,0.11057304273181072,0.6513761,0.031484257,-0.031484257,0.047835990833899784,-0.9195604405889481,-48.593242400340365,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.593242400340365,-0.9195604405889481]}"
151,259.0,232.0,27.0,0.10805173128575231,0.64912283,0.018404908,-0.018404908,0.027428571397224488,-0.9195604405889481,-48.59315256881195,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59315256881195,-0.9195604405889481]}"
152,246.0,245.5999999999999,0.40000000000009095,0.10106820045149212,0.63484085,0.012084592,-0.012084592,0.018099547490837618,-0.9195604405889481,-48.59306273728354,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59306273728354,-0.9195604405889481]}"
153,291.0,239.19999999999993,51.799999999999955,0.11672683509156566,0.6375475,0.02052786,-0.02052786,0.030075187937620637,-0.9195604405889481,-48.59297290575513,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59297290575513,-0.9195604405889481]}"
154,372.0,148.79999999999995,223.20000000000005,0.15121951213365062,0.6751592,0.07272727,-0.07272727,0.10810810798636475,-0.9195604405889481,-48.59288307422672,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59288307422672,-0.9195604405889481]}"
155,331.0,165.19999999999993,165.79999999999995,0.13406237337624044,0.6772846,0.062215477,-0.062215477,0.0945790079647301,-0.9195604405889481,-48.592793242698306,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.592793242698306,-0.9195604405889481]}"
156,347.0,77.59999999999991,269.4000000000001,0.16902094487626843,0.7199074,0.10701107,-0.10701107,0.16223776201085627,-0.9195604405889481,-48.59270341116989,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59270341116989,-0.9195604405889481]}"
157,293.0,-25.80000000000001,318.80000000000007,0.21003584214334348,0.7947044,0.19716312,-0.19716312,0.3180778024757945,-0.9195604405889481,-48.59261357964148,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59261357964148,-0.9195604405889481]}"
158,312.0,201.0,111.0,0.13565217385406428,0.65940815,0.034045924,-0.034045924,0.04891922633797585,-0.9194706090605362,-48.59333223186878,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59333223186878,-0.9194706090605362]}"
159,298.0,186.0,112.0,0.12552653743659373,0.65575624,0.045383412,-0.045383412,0.06823529403737025,-0.9194706090605362,-48.593242400340365,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.593242400340365,-0.9194706090605362]}"
160,290.0,189.0,101.0,0.1238257898702708,0.6617277,0.041963577,-0.041963577,0.06294536809626441,-0.9194706090605362,-48.59315256881195,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59315256881195,-0.9194706090605362]}"
161,285.0,223.39999999999998,61.600000000000136,0.12101910822886662,0.652054,0.022463206,-0.022463206,0.0326944757241325,-0.9194706090605362,-48.59306273728354,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59306273728354,-0.9194706090605362]}"
162,318.0,204.79999999999995,113.20000000000005,0.1279163314046998,0.64922744,0.040059347,-0.040059347,0.05927552133998296,-0.9194706090605362,-48.59297290575513,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59297290575513,-0.9194706090605362]}"
163,420.0,137.5999999999999,282.4000000000001,0.16279069761132145,0.66996354,0.08381503,-0.08381503,0.12366737726687912,-0.9194706090605362,-48.59288307422672,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59288307422672,-0.9194706090605362]}"
164,457.0,50.799999999999955,406.20000000000005,0.19242105255055958,0.70591426,0.1328,-0.1328,0.19927971164552255,-0.9194706090605362,-48.592793242698306,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.592793242698306,-0.9194706090605362]}"
165,321.0,-4.600000000000023,325.6,0.21076822047881272,0.744113,0.17153749,-0.17153749,0.2636718744850159,-0.9194706090605362,-48.59270341116989,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59270341116989,-0.9194706090605362]}"
166,360.0,-93.0,453.0,0.28301886770202916,0.8340096,0.2890995,-0.2890995,0.45522387946461723,-0.9194706090605362,-48.59261357964148,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59261357964148,-0.9194706090605362]}"
167,192.0,408.5999999999999,-216.5999999999999,0.066852367664745,0.52719074,-0.045482866,0.045482866,-0.0661231883459029,-0.9193807775321242,-48.59342206339719,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59342206339719,-0.9193807775321242]}"
168,227.0,248.19999999999993,-21.200000000000045,0.09763440856015725,0.6348428,0.0039339103,-0.0039339103,0.005847953209534558,-0.9193807775321242,-48.59333223186878,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59333223186878,-0.9193807775321242]}"
169,293.0,208.79999999999995,84.20000000000005,0.12744671590802667,0.65008575,0.028571429,-0.028571429,0.04142692745520492,-0.9193807775321242,-48.593242400340365,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.593242400340365,-0.9193807775321242]}"
170,265.0,213.19999999999993,51.799999999999955,0.11447084228316595,0.65081173,0.025437202,-0.025437202,0.037825059056944374,-0.9193807775321242,-48.59315256881195,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59315256881195,-0.9193807775321242]}"
171,308.0,183.5999999999999,124.40000000000009,0.1316239315676821,0.6593345,0.045813587,-0.045813587,0.06791569078698396,-0.9193807775321242,-48.59306273728354,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59306273728354,-0.9193807775321242]}"
172,374.0,145.19999999999993,228.79999999999995,0.15265306116218244,0.6686649,0.07458143,-0.07458143,0.1108597283813804,-0.9193807775321242,-48.59297290575513,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59297290575513,-0.9193807775321242]}"
173,436.0,127.59999999999991,308.4000000000001,0.17111459961887182,0.6666667,0.0890511,-0.0890511,0.13006396574620047,-0.9193807775321242,-48.59288307422672,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59288307422672,-0.9193807775321242]}"
174,405.0,59.39999999999998,345.60000000000014,0.19221642136107434,0.70430595,0.12243074,-0.12243074,0.18050065852371455,-0.9193807775321242,-48.592793242698306,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.592793242698306,-0.9193807775321242]}"
175,281.0,-43.200000000000045,324.20000000000005,0.1910265124466169,0.8036212,0.21666667,-0.21666667,0.38329238235063295,-0.9193807775321242,-48.59270341116989,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59270341116989,-0.9193807775321242]}"
176,154.0,423.1999999999998,-269.1999999999998,0.053066850429680616,0.5348327,-0.052109182,0.052109182,-0.07734806622711964,-0.9192909460037123,-48.59342206339719,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59342206339719,-0.9192909460037123]}"
177,218.0,318.19999999999993,-100.20000000000005,0.0881164106353612,0.5919308,-0.025343955,0.025343955,-0.03642039538353757,-0.9192909460037123,-48.59333223186878,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59333223186878,-0.9192909460037123]}"
178,237.0,249.0,-12.0,0.10454344944660633,0.6318115,7.993605E-4,-7.993605E-4,0.0011614401844814864,-0.9192909460037123,-48.593242400340365,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.593242400340365,-0.9192909460037123]}"
179,177.0,269.79999999999995,-92.79999999999995,0.07752956632609305,0.63255817,-0.0136327185,0.0136327185,-0.02058111377653618,-0.9192909460037123,-48.59315256881195,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59315256881195,-0.9192909460037123]}"
180,262.0,227.19999999999993,34.799999999999955,0.11167945434284764,0.6455982,0.01875,-0.01875,0.02771362583404893,-0.9192909460037123,-48.59306273728354,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59306273728354,-0.9192909460037123]}"
181,452.0,97.59999999999991,354.4000000000001,0.1861614496762103,0.68329716,0.10429448,-0.10429448,0.15111111094320986,-0.9192909460037123,-48.59297290575513,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59297290575513,-0.9192909460037123]}"
182,352.0,173.39999999999998,178.60000000000014,0.1430894308361425,0.6734481,0.0579383,-0.0579383,0.08546059923922242,-0.9192909460037123,-48.59288307422672,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59288307422672,-0.9192909460037123]}"
183,285.0,139.5999999999999,145.4000000000001,0.14200298946586795,0.68609315,0.059149724,-0.059149724,0.08767123275661474,-0.9192909460037123,-48.592793242698306,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.592793242698306,-0.9192909460037123]}"
184,278.0,-54.60000000000002,332.6,0.19828815963032226,0.82370824,0.23348017,-0.23348017,0.41842105153047093,-0.9192909460037123,-48.59270341116989,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59270341116989,-0.9192909460037123]}"
185,-26.0,724.5999999999999,-750.5999999999999,-0.007242339830851716,0.44545892,-0.12860636,0.12860636,-0.1890726094974316,-0.9192011144753004,-48.59342206339719,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59342206339719,-0.9192011144753004]}"
186,136.0,543.1999999999998,-407.1999999999998,0.04292929291574202,0.49273857,-0.08425721,0.08425721,-0.1200631910584019,-0.9192011144753004,-48.59333223186878,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59333223186878,-0.9192011144753004]}"
187,157.0,442.5999999999999,-285.5999999999999,0.05723660223943252,0.5410017,-0.06991661,0.06991661,-0.09909090900082644,-0.9192011144753004,-48.593242400340365,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.593242400340365,-0.9192011144753004]}"
188,166.0,319.5999999999999,-153.5999999999999,0.06645316250342148,0.5890251,-0.027737226,0.027737226,-0.04185022021822663,-0.9192011144753004,-48.59315256881195,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59315256881195,-0.9192011144753004]}"
189,198.0,259.5999999999999,-61.59999999999991,0.0835443037622176,0.6367738,-0.00155521,0.00155521,-0.002369668243637834,-0.9192011144753004,-48.59306273728354,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59306273728354,-0.9192011144753004]}"
190,501.0,46.0,455.0,0.1954740537668849,0.6966527,0.13818721,-0.13818721,0.20782122881807685,-0.9192011144753004,-48.59297290575513,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59297290575513,-0.9192011144753004]}"
191,401.0,112.39999999999998,288.60000000000014,0.16123843982258207,0.6918304,0.09559939,-0.09559939,0.14466130867432686,-0.9192011144753004,-48.59288307422672,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59288307422672,-0.9192011144753004]}"
192,344.0,83.19999999999993,260.79999999999995,0.171999999914,0.72030425,0.10150376,-0.10150376,0.15126050398983124,-0.9192011144753004,-48.592793242698306,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.592793242698306,-0.9192011144753004]}"
193,233.0,352.5999999999999,-119.59999999999991,0.08230307308996712,0.56775767,-0.021086263,0.021086263,-0.030985915463862986,-0.9191112829468884,-48.59315256881195,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59315256881195,-0.9191112829468884]}"
194,310.0,209.19999999999993,100.79999999999995,0.12778235773792979,0.6509847,0.034795765,-0.034795765,0.05099778264856122,-0.9191112829468884,-48.59306273728354,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59306273728354,-0.9191112829468884]}"
195,403.0,136.39999999999998,266.60000000000014,0.15422885566236938,0.679112,0.08489209,-0.08489209,0.1281216068098571,-0.9191112829468884,-48.59297290575513,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59297290575513,-0.9191112829468884]}"
196,419.0,132.39999999999998,286.60000000000014,0.163863902947257,0.6734481,0.08613139,-0.08613139,0.12729234074725745,-0.9191112829468884,-48.59288307422672,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59288307422672,-0.9191112829468884]}"
197,428.0,-40.00000000000006,468.0,0.2448512584411606,0.76893455,0.20353982,-0.20353982,0.30463576108504015,-0.9191112829468884,-48.592793242698306,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.592793242698306,-0.9191112829468884]}"
198,356.0,153.5999999999999,202.4000000000001,0.14759535648938835,0.6983017,0.06790123,-0.06790123,0.10091743107692955,-0.9190214514184765,-48.59288307422672,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.59288307422672,-0.9190214514184765]}"
199,472.0,-82.20000000000005,554.2,0.28433734922630277,0.7958148,0.24678363,-0.24678363,0.3619210971493635,-0.9190214514184765,-48.592793242698306,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-48.592793242698306,-0.9190214514184765]}"
